video_id,channel_id,channel_title,title,description,published_at,duration,view_count,like_count,fave_count,comment_count
jmLuFrzrfQM,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,"Beda Sikap Hadapi Vonis, Shane Lukas Menangis Vs Mario Dandy Sempatkan Rapikan Penampilan","MERDEKA.COM - Hakim Pengadilan Negeri Jakarta Selatan menjatuhkan vonis kepada kedua terdakwa penganiayaan terhadap David Ozora. Mario Dandy divonis 12 tahun penjara dan bayar restitusi Rp 25 miliar.

Sementara, Shane Lukas dijatuhkan hukuman 5 tahun penjara dan dibebaskan dari beban pembayaran restitusi. Mario Dandy nampak santai sembari merapikan bajunya di sisi lain Shane menangis usai vonis dibacakan.

Bimbi
----
#merdekadotcom

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2023-09-07T12:48:10Z,PT1M28S,5988,7,0,9
r1PgJDK17og,UCem3cPK4loVJPhWr2mG-UUQ,MB CHANEL😎,12 Tahun Penjara Mengancam Mario Dandy#shorts,,2023-03-06T00:28:38Z,PT9S,5866,34,0,5
bUq5CAMA0AA,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"Buntut  Kasus Mario Dandy, Amanda Sampai Tutup Akun Instagram Hingga Dipanggil Kampus","TRIBUN-VIDEO.COM - Anastasia Pretya Amanda (19) alias APA mengaku mengalami sejumlah kerugian akibat terseret kasus Mario Dandy Cs.

Amanda disebut sebagai pembisik mantan pacarnya, Mario Dandy Satriyo (20), terkait penganiayaan terhadap Cristalino David Ozora (17).

Pengacara Amanda, Enita Edyalaksmita, mengatakan kliennya sempat dimintai klarifikasi oleh pihak kampus.

""Kerugian morilnya adalah Amanda di kuliah juga sempat dipertanyakan, dapat pemanggilan,"" kata Enita kepada wartawan di Polda Metro Jaya, Jakarta Selatan, Senin (27/3/2023).

Bahkan, lanjut Enita, Amanda sampai harus menutup akun Instagram (IG) pribadinya akibat terseret kasus ini.

https://jakarta.tribunnews.com/2023/03/27/amanda-sampai-tutup-akun-instagram-dan-dipanggil-kampus-usai-terseret-kasus-mario-dandy?page=all.",2023-03-27T15:14:07Z,PT59S,5671,25,0,1
B-Z1rn2ZXP0,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,"Deja Vu Mario Dandy, Ketika Aduan Pasangan Jadi ""Pembenaran"" Tindak Kekerasan","Publik Indonesia kembali dibuat gemas dengan kelakuan anak pejabat yang seenaknya sendiri. Kali ini aktornya adalah Mario Dandy yang melakukan penganiayaan terhadap David Ozora.
Nah, netizen Indonesia pun akhirnya mampu membongkar kekayaan harta Mario yang bukan kaleng-kaleng. Tidak hanya Mario yang kena getah. Ayah Mario, Rafael Alun Trisambodo juga kena imbasnya dengan dicopot dari posisinya.
Hhmmm...Mario..Mario...ulahmu lhooo.
Selengkapnya dalam video berikut.
Penulis Naskah: Hanindiya Dwi Lestari
Narator: Hanindiya Dwi Lestari
Videografer: Annisa Nurmaulia Al Fajri

Video Editor: Armitha Sathi Devi
Produser: Naufal Noorosa
Music: Emerald Seas - Aaron Kenny
#MarioDandy #RafaelAlun #AnakPejabatPajak #Shorts #JernihkanHarapan",2023-02-28T12:43:37Z,PT1M,5683,75,0,10
MkOUeskgVpo,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,"TEGAS! Ayah David Tolak Damai ke Mario Dandy, Ungkap Kejutan Baru Buat AGH","MERDEKA.COM - Ayah David, Jonathan Latumahina menegaskan tidak akan berdamai, ketika sang anak menjadi korban penganiayaan  

Sang anak, Cristalino David Ozora, 17 tahun, menjadi korban penganiayaan Mario Dandy Satrio, anak mantan pejabat Kementerian Keuangan.
 
David mengalami koma hingga kini, sejak mengalami kekerasa pada 20 Februari 2023.

Melihat kondisi sang anak kritis, Jonathan menegaskan terus menempuh jalur hukum dan tak akan berdamai

Melalui akun Twitternya, Jonathan mengungkap data keterlibatan AGH, pacar Mario, juga sudah lengkap.

----
#merdekadotcom

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2023-02-28T12:00:15Z,PT2M21S,5597,27,0,11
VKwtEb4DxZA,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,Mario Dandy Divonis 12 Tahun Penjara Kasus Penganiayaan David Ozora,"Terdakwa Mario Dandy Satriyo divonis dengan pidana penjara selama 12  tahun dalam kasus penganiayaan Cristalino David Ozora. Dia juga dibebankan biaya restitusi Rp25 miliar.

Website: www.cnnindonesia.com
Facebook: https://m.facebook.com/CNNIndonesia/
Instagram: https://instagram.com/cnnindonesiatv
Twitter: https://twitter.com/cnniddaily
TikTok: https://www.tiktok.com/@cnnindonesia
Spotify: CNN Indonesia",2023-09-07T07:14:26Z,PT2M57S,5487,34,0,22
UIzWhGd3kpE,UCpmb4iZ0KILUpzLaHgvSiJQ,N-GEEK,mario dandy senyum manis,,2023-05-28T01:38:39Z,PT16S,5448,29,0,1
L4xwOkxo9TY,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,Mario Dandy Satrio Diduga Punya Trauma Masa Kecil  hingga Tidak Pernah Hidup Susah,"Baca selengkapnya: https://jakarta.tribunnews.com/2023/02/28/mario-diduga-punya-trauma-masa-kecil-dan-tidak-pernah-hidup-susah

Kasus penganiayaan yang dilakukan anak eks pejabat pajak, Mario Dandy Satriyo (20), terhadap anak petinggi GP Ansor, Cristalino David Ozora (17), menguak sisi lain seorang Mario.

Para pakar memberikan analisanya terhadap emosi tidak terkendali hingga kebiasaan suka pamer harta dari Mario di media sosial.

Bahkan, gara-gara aksi pamer harta itu membuat publik bertanya-tanya darimana seluruh sumber kekayaan yang dimiliki Mario dan keluarganya, meski diketahui ayah Mario adalah seorang pejabat pajak.

#MarioDandy 
#PejabatPajak
#TribunJakarta",2023-02-28T08:49:05Z,PT2M15S,5431,17,0,11
xDQmIeKvueE,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"Bikin David Sampai Koma, Polisi Ungkap Alasan Mario Dandy Tidak Dijerat Pasal Percobaan Pembunuhan","BACA SELENGKAPNYA: https://video.tribunnews.com/view/577670/bikin-david-sampai-koma-polisi-ungkap-alasan-mario-dandy-tidak-dijerat-pasal-percobaan-pembunuhan


Mario Dandy Satriyo (20) melakukan penganiyaan berat kepada anak petinggi GP Ansor, David Ozora (17) pada 20 Februari 2023.

Akibatnya, David menderita luka serius hingga membuatnya tak sadar hampir dua minggu sejak kejadian.

Polisi sudah menetapkan Mario Dandy, kekasih Mario AGH (15), dan teman Mario, Shane Lukas (19) sebagai pelaku penganiayaan.",2023-03-17T11:40:47Z,PT3M17S,5427,17,0,9
Qdd_CApJIxM,UCK6c4qk3hRaa6fMIEZrhiXQ,Tribun Timur,SHORT | Keras Reaksi Ayah David dengar Tawaran Damai Kasus Penganiayaan Mario Dandy,"#tribuntimur #tribunviral #davidozora 

TRIBUN-TIMUR.COM - Reaksi Jonathan Latumahina mendengar tawaran damai dari Kejaksaan Tinggi DKI Jakarta, ramai disorot.

Melalui akun Twitternya @seeksixsuck, ayah David Ozora itu menuliskan kutipan berbahasa latin yang berarti bersiaplah perang.

""Si vis pacem para bellum, (Jika kau mendambakan perdamaian, bersiap-siaplah menghadapi perang),"" tulis Jonathan Latumahina di akun Twitternya Jumat 17 Maret 2023.

Tak sampai disitu saja, Jonathan Latumahina juga kembali menekankan penolakan damai dari Mario Dandy.

Ayah dari David tersebut mengunggah sebuah foto berisi tulisan soal tak ingin memilih damai.

""Peace was never an option, (Perdamaian tidak pernah menjadi pilihan), tulis kalimat dalam foto tersebut.

Sementara itu diketahui jika Jonathan Latumahina mengungkapkan soal penolakan damai kepada Mario Dandy usai ditawarkan oleh Kejaksaan Tinggi (Kejati) DKI Jakarta.

Diketahui jika Kejaksaan Tinggi DKI Jakarta bakal menawarkan restorative justice kepada keluarga remaja berinisial D (17).

Hal itu disampaikan langsung oleh Kepala Kejaksaan Tinggi (Kajati) DKI Jakarta Reda Manthovani, usai menjenguk David di Rumah Sakit Mayapada.

Naskah: Wa Ode Nurmin
Narator: Nurannisa Fitriani (Mahasiswi Magang IAIN Parepare)
Editor : Muhamad Asrul

(TRIBUN-TIMUR.COM)
Update info terkini via http://tribun-timur.com/

Follow akun Instagram http://bit.ly/IGTribunTimur
Follow akun Twitter http://bit.ly/twitterTribunTimur
Follow dan like fanpage Facebook http://bit.ly/FBTribunTimurMks
YouTube business inquiries: 081144407111",2023-03-17T10:05:12Z,PT59S,5369,67,0,6
arG5kiD8aEE,UCPr6ahYKXXhVhml7qHsf3Wg,Tribun Lampung Official,MARIO DANDY TERNYATA SERING NGUTANG DAN SERING DITEGUR WARGA,"TRIBUNLAMPUNG.CO.ID  - 
.
Video lain :
https://youtu.be/NP5yyIvouUA
https://youtu.be/DCYOglPiTis

.
#mariodandy #pajak #shorts",2023-03-01T08:57:14Z,PT11S,5314,38,0,0
JKqwGs-qCAs,UCqLsfkQSM0yfyGvONAGWd3Q,BeritaSatu,Mario Dandy Bersaksi di Sidang Rafael Alun,"Pengadilan Tindak Pidana Korupsi (Tipikor), Jakarta, menggelar sidang lanjutan terdakwa kasus dugaan gratifikasi Rafael Alun Trisambodo, Senin (6/11/2023). Dua saksi dihadirkan, yakni Mario Dandy Satrio, putra Rafael dan Angelina Embun Prasasya, kakak Mario.

#pengadilantipikor #sidang #rafaelaluin #terdakwa

Tonton Beritasatu Sore pukul 16.00 WIB.

Pastikan kamu subscribe dan aktifkan juga tombol lonceng untuk mendapatkan notifikasi video terbaru dari BeritaSatu.

#BUniverse
#BTV
#LiveStreaming

Kunjungi juga social media channel kami :

Official Website: https://www.beritasatu.com
Twitter      : https://twitter.com/Beritasatu
Facebook : https://www.facebook.com/beritasatu/
Instagram : https://www.instagram.com/beritasatu/
Telegram  : https://t.me/beritasatu_news
Tiktok        : https://www.tiktok.com/beritasatu",2023-11-06T13:53:29Z,PT1M14S,5184,12,0,12
Yi8kVH3KnfM,UCNgmgyDbIILOaeUVBSQDi5w,LAYAR UPDATE,rekontruksi mario dandy,,2023-07-15T00:44:35Z,PT15S,5117,40,0,0
6-9c0La5kPA,UCbsgUsKaRbd_pVhlBuV8gFA,Autoshort,WADUH RUBICON MARIO DANDY DILELANG NIH,,2024-04-23T14:11:33Z,PT48S,5114,34,0,0
EO_3cnFK5Qc,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,Mario Dandy Diduga Pernah Isi Bensin lalu Kabur dengan Kendarai Mobil BMW di SPBU Bintaro Permai,"SELENGKAPNYA: https://video.tribunnews.com/view/576953/mario-dandy-diduga-pernah-isi-bensin-lalu-kabur-dengan-kendarai-mobil-bmw-di-spbu-bintaro-permai

TRIBUN-VIDEO.COM - Petugas SPBU di Jalan Bintaro Permai Raya, Pesanggrahan, Jakarta Selatan angkat bicara soal viralnya kejadian tahun 2021 soal sopir mobil BMW yang kabur usai mengisi bensin hingga full tank.

Sopir mobil BMW itu dikaitkan dengan sosok yang kini tengah viral Mario Dandy Satriyo (20).

Mulanya, akun Twitter @logikapolitikid yang menyebut bahwa pengemudi BMW tersebut adalah Mario Dandy.

Dikutip dari Kompas.com, stasiun Pengisian Bahan Bakar Umum (SPBU) Kodam Bintaro 34-12304 berada di Jalan Bintaro Permai Raya, Pesanggrahan, Jakarta Selatan.

Saat berbincang dengan Kompas.com, para petugas SPBU di sana masih mengingat persis kejadian dua tahun silam itu.

Namun, berdasarkan penuturan salah satu petugas SPBU, tidak ada satu pun operator yang melihat perawakan pengemudi BMW saat itu.

Operator yang mengisikan bahan bakar ke mobil BMW berwarna putih tersebut juga mengaku tak terlalu memperhatikan perawakan si pengemudi.

""Waktu itu latar waktunya kan dini hari, jadi perawakan wajahnya tidak terlihat. Yang jelas pengendara BMW langsung kabur ketika operator kami mengambil mesin pembayaran EDC,"" kata petugas tersebut pada Kamis (16/3/2023).

""Jadi kalau ditanya pengemudi itu adalah pemuda yang lagi viral (Mario) atau tidak, kami tidak tahu,"" tegas dia.

Petugas itu menambahkan, saat itu Polsek Pesanggrahan berhasil menemukan identitas pemuda yang menyetir mobil BMW itu.

Namun, pemuda itu tidak dihadirkan dalam proses mediasi dengan pihak SPBU.

Pemuda itu diwakilkan oleh pamannya yang telah mengganti kerugian akibat ulah keponakannya itu.

""Jadi kami semakin tidak tahu sosok pengemudi tersebut seperti apa,"" ungkap sang petugas. ""Mungkin Polsek Pesanggrahan tahu, soalnya mereka yang memediasi kami. Mungkin masih ada datanya,"" imbuh dia.

Hingga berita ini ditayangkan, Polsek Pesanggrahan urung memberikan konfirmasi apa pun perihal dugaan tersebut.

Kompas.com terus berupaya untuk mengkonfirmasi kepada jajaran Polsek Pesanggrahan.

Artikel ini telah tayang di TribunJakarta.com dengan judul Kata Petugas SBPU Soal Sopir BMW Kabur Usai Isi Bensin, Tak Bisa Pastikan Pelakunya Mario Dandy, https://jakarta.tribunnews.com/2023/03/16/kata-petugas-sbpu-soal-sopir-bmw-kabur-usai-isi-bensin-tak-bisa-pastikan-pelakunya-mario-dandy?page=all.",2023-03-16T13:24:32Z,PT1M,5099,33,0,0
vicEWr_BOXg,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,MARIO DANDY: KALAU GAK DILERAI MASIH SAYA HAJAR #shorts #sidangmariodandy,"Sahabat KompasTV, jangan lupa like, comment, dan subscribe channel YouTube KompasTV, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai isu-isu terkini di Indonesia.

Jangan lewatkan live streaming KompasTV 24 jam non stop di https://www.kompas.tv/live. Agar tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia, yuk subscribe channel youtube KompasTV. Aktifkan juga lonceng supaya kamu dapat notifikasi video terbaru dari KompasTV. 

Sahabat KompasTV juga bisa memperoleh informasi terkini melalui website: www.kompas.tv

Media sosial KompasTV: 
Facebook: https://www.facebook.com/KompasTV 
Instagram: https://www.instagram.com/kompastv 
Twitter: https://twitter.com/KompasTV 
TikTok: https://www.tiktok.com/@kompastvnews",2023-07-05T06:54:59Z,PT50S,5014,76,0,10
U8dEjEAu_uw,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,"Momen Mario Dandy Peluk Erat Ayahnya, Rafael Alun di Ruang Sidang","Mantan Kepala Bagian Umum Direktorat Jenderal Pajak (DJP) Kantor Wilayah (Kanwil) Jakarta Selatan Rafael Alun memeluk erat anaknya, Mario Dandy saat bertemu di ruang sidang Pengadilan Tindak Pidana Korupsi (Tipikor) pada Pengadilan Negeri (PN) Jakarta Pusat, Senin (6/11/2023).


Hal ini terjadi ketika Jaksa Penuntut Umum (JPU) Komisi Pemberantasan Korupsi (KPK) menghadirkan Mario Dandy sebagai saksi dalam kasus gratifikasi dan tindak pidana pencucian uang (TPPU) di lingkungan Direktorat Jenderal Pajak (DJP) yang menjerat ayahnya.


Tak hanya memeluk sang ayah, Mario juga tampak menahan tangis saat berpelukan dengan Rafael Alun di ruang sidang.


Selengkapnya dalam video berikut.
Video Jurnalis: Irfan Kamil
Penulis : Irfan Kamil
Penulis Naskah: Tantri Febrina
Narator: Tantri Febrina
Video Editor: Juan Carman
Produser: Naufal Noorosa Ragadini
Musik: Where We Wanna Go - Patrick Patrikios
#MarioDandy #RafaelAlun #SidangRafaelAlun #JernihkanHarapan


Baca juga:
https://nasional.kompas.com/read/2023/11/06/14262781/bertemu-di-ruang-sidang-rafael-alun-peluk-erat-mario-dandy


Artikel ini bisa dilihat di : https://video.kompas.com/watch/1007809/momen-mario-dandy-peluk-erat-ayahnya-rafael-alun-di-ruang-sidang",2023-11-06T14:38:40Z,PT58S,5290,64,0,7
jw_dMP0ysbo,UCT5H_ppXrhC7SFurhrezJKw,Tribun Sumsel,"SELAIN AGH, Ada Wanita Lain yang Jadi Provokator Mario Dandy Sampai Aniaya David","Pihak kepolisian menyebutkan bahwa ada nama wanita lain yang menyampaikan cerita tentang AGH yang membuat Mario Dandy Satriyo, marah hingga menyiksa Cristalino David Ozora. 

Hal tersebut di sampaikan oleh Kapolres Metro Jakarta, Kombes Ade Ary Syam Indradi saat jumpa pers kedua pada Jumat, 24 Februari kemarin. 

Sebelumnya, Ade menyampaikan bahwa AGH yang menceritakan perlakuan tidak baik David tersebut kepada pacarnya, Mario. Kemudian wanita lain yang disebut menyampaikan cerita kepada Mario tersebut diketahui berinisial APA. 

Selanjutnya, Mario mengonfirmasi ke AGH kemudian menghubungi temannya, yakni Shane Lukas. Shane disebut sebagai provokator sebenarnya karena pernyataannya yang menyulut kegeraman Mario. 

Selain itu, Shane juga disebut sebagai perekam video saat Mario menganiaya David.

#mariodandysatriyo #david #viral #shortvideo 

tribunsumsel/ninis
video editor: elm

Baca berita di ------- http://sumsel.tribunnews.com/

Follow Instagram --------- https://www.instagram.com/tribunsumsel/

Like fanspage --------- https://www.facebook.com/harian.tribun.sumsel/",2023-02-26T09:51:59Z,PT52S,4928,31,0,3
gI0L1lm3EyA,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,Keseharian Mario Dandy Bersama Keluarga #mariodandy #viralshort,,2023-03-13T13:05:09Z,PT50S,4835,37,0,1
FrjHSnNz08Y,UCSV7FgMcSdOWxeSCYCD3UOA,Warta Kota Production,Keluarga Mario Dandy Pernah Tawarkan Ganti Rugi Tanpa Limit,"Terungkap Keluarga Mario Dandy Pernah Tawarkan Ganti Rugi Tanpa Limit

Terungkap, keluarga Mario Dandy ternyata pernah menawarkan ganti rugi tanpa limit kepada ayah korban penganiayaan David Ozora. 

Hal itu diceritakan oleh sahabat ayah korban Jonathan Latumahina bernama Nong Darol Mahmada pada Jumat (17/3/2023) di akun instagramnya. 

Nong Darol menanggapi sikap Kejaksaan Tinggi DKI Jakarta yang membahas soal restorative justice terhadap kasus penganiayaan yang menimpa David Ozora.  

#mariodandy #gandirugitanpalimit #damai #davidozora
Berita Selengkapnya klik tautan di bawah ini :
https://wartakota.tribunnews.com/video

Laporan : Desy Selviany
Editor Video: Afif Pratama Putra

#peristiwajakarta #wartakota #tribunbekasi #tribunnewsdepok #tribuntangerang #kompasgramedia #tribunnews #tribunnetwork #MataLokalMenjangkauIndonesia #TribunNetworkMenjangkauIndonesia",2023-03-17T13:28:13Z,PT2M1S,4816,19,0,14
NT4cb4yuWkA,UCoSkllfpgmFHtbVK835QaQg,Official iNews,Mario Dandy Tolak Disumpah untuk Beri Kesaksian Terhadap Ayahnya - SIP 07/11,"Yuk Subscribe https://www.youtube.com/c/OfficialiNews

Tanggal Tayang: 7 November 2023 

Dapatkan sajian berita-berita liputan langsung dari lapangan dan peristiwa terkini secara cepat dan akurat dari seluruh Indonesia. Baca berita-berita terpopuler di sini:

iNews https://www.inews.id 
Okezone https://www.okezone.com 
Sindonews https://www.sindonews.com 
IDX Channel https://www.idxchannel.com 

Jangan lewatkan juga berbagai program talk show yang mengupas berbagai masalah yang tengah hangat di masyarakat, baik di bidang sosial, ekonomi, hingga dunia hukum dan politik. Semuanya dikemas secara apik, mendalam, menyentuh dan tetap kritis. 

Subscribe iNews Official Youtube Channel https://www.youtube.com/OfficialiNews
Follow our Official TikTok https://www.tiktok.com/@officialinews
Follow our Official Twitter https://twitter.com/officialinews_
Like our Official Facebook https://www.facebook.com/OfficialiNews
Follow our Official Instagram https://www.instagram.com/officialiNews

#SeputariNewsPagi #mariodandy #rafaelalun",2023-11-07T04:00:30Z,PT2M10S,4792,27,0,16
MiamIjS1Xkg,UCQA6NejSxQguRkD3L8eXHzA,IDX CHANNEL,Mario Dandy Disanksi DO oleh Kampusnya Buntus Kasus Penganiayaan #shorts,"----------------------------------------------------------

Baca berita terupdate selengkapnya di www.inews.id

#Inewsid #IniBaruBerita #News

Ikuti juga sosial media kami:

Facebook: https://www.facebook.com/inewsdotid/
Instagram: https://www.instagram.com/inewsdotid/
Twitter: https://www.twitter.com/inewsdotid/

Download aplikasi iNews.id di App Store dan Google Play.

Android: inews.id/android
iPhone: inews.id/ios

----------------------------------------------------------",2023-02-24T10:44:23Z,PT45S,4745,22,0,10
B7ofL7X2rvE,UCD4mYEJsyoMWsZsXApoJnzw,TribunJakarta Official,"Mario Dandy dan Shane Lukas Saling Tuding di Persidangan AG, Shane Ngotot Beri Kesaksian Berbeda","TRIBUN-VIDEO.COM - Digelar tertutup, persidangan AG kasus penganiayaan David Ozora ternyata berlangsung sengit.

Mario Dandy (20) dan temannya, Shane Lukas (19) sempat ngotot memberikan keterangan berbeda dalam persidangan AG (15).

Terkait perbedaan keterangan itu, pihak pengadilan menganggapnya sebagai hal yang biasa.

""Ya itu biasa perbedaan keterangan Mario dan Shane,"" ujar Pejabat Humas Pengadilan Negeri Jakarta Selatan, Djuyamto saat ditemui awak media di Pengadilan Negeri Jakarta Selatan pada Rabu (5/4/2023).

Menurut Djuyamto, para saksi memang dibebaskan dalam memberikan keterangan di persidangan.

Dengan catatan, keterangan-keterangan yang diberikan sesuai dengan apa yang dilihat, didengar, dan dialami.

Nantinya Majelis Hakim akan memilah keterangan-ketetangan mana saja yang menjadi pertimbangan.

""Nanti Majelis menilai sendiri,"" kata Djuyamto.

Sebagai informasi, kemarin, Selasa (4/4/2023), Mario Dandy dan Shane Lukas telah memberikan keterangan secara terpisah dalam persidangan tertutup atas terdakwa AG.

Menurut penasihat hukum Shane Lukas, terdapat beberapa perbedaan keterangan dengan Mario Dandy.

Perbedaan pertama, keterangan mengenai ucapan ""Enak ya main bola!""

""Versinya si Mario, itu adalah omongannya si Shane. Jadi pada saat Shane diperiksa, ditanya oleh hakim, itu adalah omongannya dari Mario,"" ujar Happy Sihombing, penasihat hukum Shane Lukas saat ditemui awak media di Pengadilan Negeri Jakarta Selatan, Selasa (4/4/2023).

Kemudian keduanya juga menyampaikan keterangan berbeda mengenai ucapan ""Freekick!""

""Mario mengatakan itu adalah si Shane yang dan si Shane pada saat ditanyakan oleh hakim, yang mengatakan itu adalah si Mario,"" kata Happy.

Selain beda keterangan, Happy juga menyampaikan penyesalan Shane di hadapan Majelis Hakim.

Penyesalan itu tercermin dari upaya kliennya menghentikan perbuatan Mario Dandy saat peristiwa penganiayaan David Ozora (17).

Bahkan air mata sempat mengalir di wajah Shane saat mengungkapkan penyesalan di persidangan.

""Dia menyesal dan dia si Shane ini menangis. Dia kan maksud sudah ada detik-detik menghalau atau menit terakhir itu Shane menghalau Mario supaya jangan melakukan tindakan lagi,"" katanya.

Sebagai informasi, Mario dan Shane merupakan dua dari 15 saksi fakta yang dihadirkan jaksa penuntut umum (JPU) dalam perkara penganiayaan atas terdakwa AG.

Selain saksi fakta, JPU juga menghadirkan 3 saksi ahli yang terdiri dari 2 dokter dan 1 ahli digital forensik.

Sementara dari pihak AG telah menghadirkan 4 saksi a de charge atau meringankan.

Mereka terdiri dari dua ahli pidana anak, satu ahli pidana umum, dan satu ahli psikologi forensik.

Dalam perkara penganiayaan ini, AG telah didakwa dengan dakwaan primair pasal penganiayaan terencana dalam Kitab Undang-Undang Hukum Pidana (KUHP).

""Pertama primair: Pasal 353 ayat (2) KUHP juncto Pasal 55 ayat (1) ke-1 KUHP,"" kata Kepala Negeri Jakarta Selatan, Syarief Sulaeman Nahdi saat dihubungi pada Rabu (29/3/2023).

Dari jeratan pasal tersebut, AG terancam hukuman tujuh tahun penjara jika dakwaan jaksa terbukti. Sebab, pasal tersebut berbunyi:
Jika perbuatan itu mengakibatkan luka-luka berat, yang bersalah dikenakan pidana penjara paling lama tujuh tahun.

Kemudian dalam dakwaan keduanya, jaksa menjerat AG dengan Pasal 355 Ayat (1) juncto Pasal 55 Ayat (1) ke-1 KUHP subsidair Pasal 353 Ayat (2) Kuhp juncto Pasal 56 ke-2 KUHP.

Baca juga: Ayah Ibu Mario Dandy Doakan David Dapat Mukjizat Agar Sembuh dari Cacat Permanen: Semoga Terjadi

Adapun dalam dakwaan ketiga, jaksa menjerat AG dengan Pasal 76C juncto Pasal 80 Ayat (2) Undang-Undang Nomor 35 Tahun 2014 tentang Perubahan Undang-Undang Nomor 23 Tahun 2022 tentang Perlindungan Anak.

Sementara dua pelaku lain dalam penganiayaan David, yaitu Mario Dandy dan Shane Lukas masih ditahan di Polda Metro Jaya.

Dalam perkara ini, Mario Dandy dijerat Pasal 355 KUHP ayat 1 Subsider Pasal 354 ayat 1 KUHP Subsider Pasal 353 ayat 2 KUHP subsider Pasal 351 ayat 2 dan atau 76c Jo 80 UU PPA dengan ancaman hukuman 12 tahun penjara.

Kemudian Shane Lukas dijerat Pasal 76C Jo Pasal 80 UU Nomor 35 Tahu 2014 tentang Perubahan atas UU Nomor 23 Tahun 2002 tentang Perlindungan Anak Subsider Pasal 351 KUHP.



Artikel ini telah tayang di TribunnewsBogor.com dengan judul Ngotot Beri Kesaksian Berbeda dengan Mario Dandy di Persidangan, Shane Lukas: Itu Omongannya Dia, https://bogor.tribunnews.com/2023/04/05/ngotot-beri-kesaksian-berbeda-dengan-mario-dandy-di-persidangan-shane-lukas-itu-omongannya-dia?page=all.

Artikel ini telah tayang di TribunnewsBogor.com dengan judul Ngotot Beri Kesaksian Berbeda dengan Mario Dandy di Persidangan, Shane Lukas: Itu Omongannya Dia, https://bogor.tribunnews.com/2023/04/05/ngotot-beri-kesaksian-berbeda-dengan-mario-dandy-di-persidangan-shane-lukas-itu-omongannya-dia?page=all.",2023-04-05T11:32:49Z,PT47S,4693,30,0,1
MkOUeskgVpo,UCdOovgmIPfj9a-o3VP5i2_g,MerdekaDotCom,"TEGAS! Ayah David Tolak Damai ke Mario Dandy, Ungkap Kejutan Baru Buat AGH","MERDEKA.COM - Ayah David, Jonathan Latumahina menegaskan tidak akan berdamai, ketika sang anak menjadi korban penganiayaan  

Sang anak, Cristalino David Ozora, 17 tahun, menjadi korban penganiayaan Mario Dandy Satrio, anak mantan pejabat Kementerian Keuangan.
 
David mengalami koma hingga kini, sejak mengalami kekerasa pada 20 Februari 2023.

Melihat kondisi sang anak kritis, Jonathan menegaskan terus menempuh jalur hukum dan tak akan berdamai

Melalui akun Twitternya, Jonathan mengungkap data keterlibatan AGH, pacar Mario, juga sudah lengkap.

----
#merdekadotcom

MORE VIDEOS: https://video.merdeka.com/

Produced by https://www.merdeka.com
KLN Apps ► http://www.kln.id/apps/

----
Youtube ► https://www.youtube.com/merdekacomvideonews
Vidio ► https://www.vidio.com/@merdeka
Twitter ► https://twitter.com/merdekadotcom
Facebook ► https://www.facebook.com/MDKcom
Telegram ► https://t.me/merdekacomnewsupdate",2023-02-28T12:00:15Z,PT2M21S,5597,27,0,11
VKwtEb4DxZA,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,Mario Dandy Divonis 12 Tahun Penjara Kasus Penganiayaan David Ozora,"Terdakwa Mario Dandy Satriyo divonis dengan pidana penjara selama 12  tahun dalam kasus penganiayaan Cristalino David Ozora. Dia juga dibebankan biaya restitusi Rp25 miliar.

Website: www.cnnindonesia.com
Facebook: https://m.facebook.com/CNNIndonesia/
Instagram: https://instagram.com/cnnindonesiatv
Twitter: https://twitter.com/cnniddaily
TikTok: https://www.tiktok.com/@cnnindonesia
Spotify: CNN Indonesia",2023-09-07T07:14:26Z,PT2M57S,5487,34,0,22
